ќборот розничной торговли (миллион рублей);;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;–оссийска€ ‘едераци€;;;;;;;;;;;;;;;;;;;;;;;
;;¬сего;;;;;;;;;;;;;;;;;;;;;;;
2010;август;1 418 420,1;;;;;;;;;;;;;;;;;;;;;;;
2010;сент€брь;1 412 992,4;;;;;;;;;;;;;;;;;;;;;;;
2010;окт€брь;1 466 955,5;;;;;;;;;;;;;;;;;;;;;;;
2010;но€брь;1 475 351,5;;;;;;;;;;;;;;;;;;;;;;;
2010;декабрь;1 776 237,7;;;;;;;;;;;;;;;;;;;;;;;
2011;€нварь;1 362 444,3;;;;;;;;;;;;;;;;;;;;;;;
2011;февраль;1 355 632,9;;;;;;;;;;;;;;;;;;;;;;;
2011;март;1 466 720,8;;;;;;;;;;;;;;;;;;;;;;;
2011;апрель;1 486 379,3;;;;;;;;;;;;;;;;;;;;;;;
2011;май;1 533 791,8;;;;;;;;;;;;;;;;;;;;;;;
2011;июнь;1 553 053,3;;;;;;;;;;;;;;;;;;;;;;;
2011;июль;1 600 886,7;;;;;;;;;;;;;;;;;;;;;;;
2011;август;1 654 434,9;;;;;;;;;;;;;;;;;;;;;;;
2011;сент€брь;1 645 174,6;;;;;;;;;;;;;;;;;;;;;;;
2011;окт€брь;1 703 295,5;;;;;;;;;;;;;;;;;;;;;;;
2011;но€брь;1 696 049,1;;;;;;;;;;;;;;;;;;;;;;;
2011;декабрь;2 046 473,3;;;;;;;;;;;;;;;;;;;;;;;
2012;€нварь;1 524 554,3;;;;;;;;;;;;;;;;;;;;;;;
2012;февраль;1 524 379,2;;;;;;;;;;;;;;;;;;;;;;;
2012;март;1 640 826,1;;;;;;;;;;;;;;;;;;;;;;;
2012;апрель;1 650 105;;;;;;;;;;;;;;;;;;;;;;;
2012;май;1 712 886,7;;;;;;;;;;;;;;;;;;;;;;;
2012;июнь;1 749 204,5;;;;;;;;;;;;;;;;;;;;;;;
2012;июль;1 794 081,1;;;;;;;;;;;;;;;;;;;;;;;
2012;август;1 848 721,4;;;;;;;;;;;;;;;;;;;;;;;
2012;сент€брь;1 849 584,9;;;;;;;;;;;;;;;;;;;;;;;
2012;окт€брь;1 904 490,3;;;;;;;;;;;;;;;;;;;;;;;
2012;но€брь;1 900 264,4;;;;;;;;;;;;;;;;;;;;;;;
2012;декабрь;2 295 428,3;;;;;;;;;;;;;;;;;;;;;;;
2013;€нварь;1 710 669,1;;;;;;;;;;;;;;;;;;;;;;;
2013;февраль;1 690 368,1;;;;;;;;;;;;;;;;;;;;;;;
2013;март;1 840 263,4;;;;;;;;;;;;;;;;;;;;;;;
2013;апрель;1 850 350,4;;;;;;;;;;;;;;;;;;;;;;;
2013;май;1 902 286,7;;;;;;;;;;;;;;;;;;;;;;;
2013;июнь;1 940 156,8;;;;;;;;;;;;;;;;;;;;;;;
2013;июль;1 991 220,9;;;;;;;;;;;;;;;;;;;;;;;
2013;август;2 041 058,6;;;;;;;;;;;;;;;;;;;;;;;
2013;сент€брь;2 019 742,2;;;;;;;;;;;;;;;;;;;;;;;
2013;окт€брь;2 083 147,7;;;;;;;;;;;;;;;;;;;;;;;
2013;но€брь;2 099 450;;;;;;;;;;;;;;;;;;;;;;;
2013;декабрь;2 517 199,6;;;;;;;;;;;;;;;;;;;;;;;
2014;€нварь;1 867 121,9;;;;;;;;;;;;;;;;;;;;;;;
2014;февраль;1 871 319,6;;;;;;;;;;;;;;;;;;;;;;;
2014;март;2 054 512,7;;;;;;;;;;;;;;;;;;;;;;;
2014;апрель;2 042 859;;;;;;;;;;;;;;;;;;;;;;;
2014;май;2 094 042,7;;;;;;;;;;;;;;;;;;;;;;;
2014;июнь;2 118 848,4;;;;;;;;;;;;;;;;;;;;;;;
2014;июль;2 192 215,1;;;;;;;;;;;;;;;;;;;;;;;
2014;август;2 263 758,3;;;;;;;;;;;;;;;;;;;;;;;
2014;сент€брь;2 241 267,9;;;;;;;;;;;;;;;;;;;;;;;
2014;окт€брь;2 310 873,6;;;;;;;;;;;;;;;;;;;;;;;
2014;но€брь;2 343 613,6;;;;;;;;;;;;;;;;;;;;;;;
2014;декабрь;2 954 804,5;;;;;;;;;;;;;;;;;;;;;;;
2015;€нварь;2 048 899,9;;;;;;;;;;;;;;;;;;;;;;;
2015;февраль;2 022 891,9;;;;;;;;;;;;;;;;;;;;;;;
2015;март;2 194 790,7;;;;;;;;;;;;;;;;;;;;;;;
2015;апрель;2 157 251,7;;;;;;;;;;;;;;;;;;;;;;;
2015;май;2 212 055,9;;;;;;;;;;;;;;;;;;;;;;;
2015;июнь;2 221 674,4;;;;;;;;;;;;;;;;;;;;;;;
2015;июль;2 299 377,8;;;;;;;;;;;;;;;;;;;;;;;
2015;август;2 374 910,1;;;;;;;;;;;;;;;;;;;;;;;
2015;сент€брь;2 321 027,9;;;;;;;;;;;;;;;;;;;;;;;
2015;окт€брь;2 383 991,5;;;;;;;;;;;;;;;;;;;;;;;
2015;но€брь;2 385 591,9;;;;;;;;;;;;;;;;;;;;;;;
2015;декабрь;2 896 368,5;;;;;;;;;;;;;;;;;;;;;;;
2016;€нварь;2 129 100,1;;;;;;;;;;;;;;;;;;;;;;;
2016;февраль;2 119 230,5;;;;;;;;;;;;;;;;;;;;;;;
2016;март;2 246 596;;;;;;;;;;;;;;;;;;;;;;;
2016;апрель;2 221 632,7;;;;;;;;;;;;;;;;;;;;;;;
2016;май;2 256 633,9;;;;;;;;;;;;;;;;;;;;;;;
2016;июнь;2 282 371;;;;;;;;;;;;;;;;;;;;;;;
2016;июль;2 339 313,1;;;;;;;;;;;;;;;;;;;;;;;
2016;август;2 476 400,8;;;;;;;;;;;;;;;;;;;;;;;
2016;сент€брь;2 406 808,6;;;;;;;;;;;;;;;;;;;;;;;
2016;окт€брь;2 432 088,4;;;;;;;;;;;;;;;;;;;;;;;
2016;но€брь;2 423 856,5;;;;;;;;;;;;;;;;;;;;;;;
2016;декабрь;2 906 853,3;;;;;;;;;;;;;;;;;;;;;;;
2017;€нварь;2 215 056,2;;;;;;;;;;;;;;;;;;;;;;;
2017;февраль;2 176 698,9;;;;;;;;;;;;;;;;;;;;;;;
2017;март;2 361 375,7;;;;;;;;;;;;;;;;;;;;;;;
2017;апрель;2 336 913,3;;;;;;;;;;;;;;;;;;;;;;;
2017;май;2 386 422,7;;;;;;;;;;;;;;;;;;;;;;;
2017;июнь;2 421 476,2;;;;;;;;;;;;;;;;;;;;;;;
2017;июль;2 498 442,7;;;;;;;;;;;;;;;;;;;;;;;
2017;август;2 574 108,6;;;;;;;;;;;;;;;;;;;;;;;
2017;сент€брь;2 558 442,1;;;;;;;;;;;;;;;;;;;;;;;
2017;окт€брь;2 582 553,7;;;;;;;;;;;;;;;;;;;;;;;
2017;но€брь;2 559 744,5;;;;;;;;;;;;;;;;;;;;;;;
2017;декабрь;3 074 300,9;;;;;;;;;;;;;;;;;;;;;;;
2018;€нварь;2 330 355,5;;;;;;;;;;;;;;;;;;;;;;;
2018;февраль;2 271 805,6;;;;;;;;;;;;;;;;;;;;;;;
2018;март;2 486 381,1;;;;;;;;;;;;;;;;;;;;;;;
2018;апрель;2 468 631;;;;;;;;;;;;;;;;;;;;;;;
2018;май;2 522 567,1;;;;;;;;;;;;;;;;;;;;;;;
2018;июнь;2 573 304,2;;;;;;;;;;;;;;;;;;;;;;;
2018;июль;2 643 918,5;;;;;;;;;;;;;;;;;;;;;;;
2018;август;2 743 964,3;;;;;;;;;;;;;;;;;;;;;;;
2018;сент€брь;2 719 146,8;;;;;;;;;;;;;;;;;;;;;;;
2018;окт€брь;2 744 879,7;;;;;;;;;;;;;;;;;;;;;;;
2018;но€брь;2 762 866,6;;;;;;;;;;;;;;;;;;;;;;;
2018;декабрь;3 311 551,4;;;;;;;;;;;;;;;;;;;;;;;
2019;€нварь;2 507 466,8;;;;;;;;;;;;;;;;;;;;;;;
2019;февраль;2 454 583,2;;;;;;;;;;;;;;;;;;;;;;;
2019;март;2 690 389,6;;;;;;;;;;;;;;;;;;;;;;;
2019;апрель;2 656 930,9;;;;;;;;;;;;;;;;;;;;;;;
2019;май;2 703 164,6;;;;;;;;;;;;;;;;;;;;;;;
2019;июнь;2 741 052;;;;;;;;;;;;;;;;;;;;;;;
2019;июль;2 807 028,2;;;;;;;;;;;;;;;;;;;;;;;
2019;август;2 897 451,3;;;;;;;;;;;;;;;;;;;;;;;
2019;сент€брь;2 856 200;;;;;;;;;;;;;;;;;;;;;;;
2019;окт€брь;2 904 566,6;;;;;;;;;;;;;;;;;;;;;;;
2019;но€брь;2 932 544,2;;;;;;;;;;;;;;;;;;;;;;;
2019;декабрь;3 472 925,9;;;;;;;;;;;;;;;;;;;;;;;
2020;€нварь;2 642 507,3;;;;;;;;;;;;;;;;;;;;;;;
2020;февраль;2 632 937,6;;;;;;;;;;;;;;;;;;;;;;;
2020;март;2 953 137,2;;;;;;;;;;;;;;;;;;;;;;;
2020;апрель;2 144 419,8;;;;;;;;;;;;;;;;;;;;;;;
2020;май;2 307 020,8;;;;;;;;;;;;;;;;;;;;;;;
2020;июнь;2 671 620,8;;;;;;;;;;;;;;;;;;;;;;;
2020;июль;2 906 007,2;;;;;;;;;;;;;;;;;;;;;;;
2020;август;3 001 317,6;;;;;;;;;;;;;;;;;;;;;;;
2020;сент€брь;2 953 212,2;;;;;;;;;;;;;;;;;;;;;;;
2020;окт€брь;3 038 697,9;;;;;;;;;;;;;;;;;;;;;;;
2020;но€брь;3 021 124,4;;;;;;;;;;;;;;;;;;;;;;;
2020;декабрь;3 601 657,4;;;;;;;;;;;;;;;;;;;;;;;
2021;€нварь;2 842 310,5;;;;;;;;;;;;;;;;;;;;;;;
2021;февраль;2 797 184,5;;;;;;;;;;;;;;;;;;;;;;;
2021;март;3 084 754,7;;;;;;;;;;;;;;;;;;;;;;;
2021;апрель;3 118 289,1;;;;;;;;;;;;;;;;;;;;;;;
2021;май;3 169 553,7;;;;;;;;;;;;;;;;;;;;;;;
2021;июнь;3 206 696;;;;;;;;;;;;;;;;;;;;;;;
2021;июль;3 310 303,7;;;;;;;;;;;;;;;;;;;;;;;
2021;август;3 437 156,4;;;;;;;;;;;;;;;;;;;;;;;
