Индексы потребительских цен на товары и услуги (процент);;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Российская Федерация;;;;;;;;;;;;;;;;;;;;;;
;;;Все товары и услуги;;;;;;;;;;;;;;;;;;;;;;
2007;январь;К предыдущему месяцу;101,68;;;;;;;;;;;;;;;;;;;;;;
2007;февраль;К предыдущему месяцу;101,11;;;;;;;;;;;;;;;;;;;;;;
2007;март;К предыдущему месяцу;100,59;;;;;;;;;;;;;;;;;;;;;;
2007;апрель;К предыдущему месяцу;100,57;;;;;;;;;;;;;;;;;;;;;;
2007;май;К предыдущему месяцу;100,63;;;;;;;;;;;;;;;;;;;;;;
2007;июнь;К предыдущему месяцу;100,95;;;;;;;;;;;;;;;;;;;;;;
2007;июль;К предыдущему месяцу;100,87;;;;;;;;;;;;;;;;;;;;;;
2007;август;К предыдущему месяцу;100,09;;;;;;;;;;;;;;;;;;;;;;
2007;сентябрь;К предыдущему месяцу;100,79;;;;;;;;;;;;;;;;;;;;;;
2007;октябрь;К предыдущему месяцу;101,64;;;;;;;;;;;;;;;;;;;;;;
2007;ноябрь;К предыдущему месяцу;101,23;;;;;;;;;;;;;;;;;;;;;;
2007;декабрь;К предыдущему месяцу;101,13;;;;;;;;;;;;;;;;;;;;;;
2008;январь;К предыдущему месяцу;102,31;;;;;;;;;;;;;;;;;;;;;;
2008;февраль;К предыдущему месяцу;101,2;;;;;;;;;;;;;;;;;;;;;;
2008;март;К предыдущему месяцу;101,2;;;;;;;;;;;;;;;;;;;;;;
2008;апрель;К предыдущему месяцу;101,42;;;;;;;;;;;;;;;;;;;;;;
2008;май;К предыдущему месяцу;101,35;;;;;;;;;;;;;;;;;;;;;;
2008;июнь;К предыдущему месяцу;100,97;;;;;;;;;;;;;;;;;;;;;;
2008;июль;К предыдущему месяцу;100,51;;;;;;;;;;;;;;;;;;;;;;
2008;август;К предыдущему месяцу;100,36;;;;;;;;;;;;;;;;;;;;;;
2008;сентябрь;К предыдущему месяцу;100,8;;;;;;;;;;;;;;;;;;;;;;
2008;октябрь;К предыдущему месяцу;100,91;;;;;;;;;;;;;;;;;;;;;;
2008;ноябрь;К предыдущему месяцу;100,83;;;;;;;;;;;;;;;;;;;;;;
2008;декабрь;К предыдущему месяцу;100,69;;;;;;;;;;;;;;;;;;;;;;
2009;январь;К предыдущему месяцу;102,37;;;;;;;;;;;;;;;;;;;;;;
2009;февраль;К предыдущему месяцу;101,65;;;;;;;;;;;;;;;;;;;;;;
2009;март;К предыдущему месяцу;101,31;;;;;;;;;;;;;;;;;;;;;;
2009;апрель;К предыдущему месяцу;100,69;;;;;;;;;;;;;;;;;;;;;;
2009;май;К предыдущему месяцу;100,57;;;;;;;;;;;;;;;;;;;;;;
2009;июнь;К предыдущему месяцу;100,6;;;;;;;;;;;;;;;;;;;;;;
2009;июль;К предыдущему месяцу;100,63;;;;;;;;;;;;;;;;;;;;;;
2009;август;К предыдущему месяцу;100;;;;;;;;;;;;;;;;;;;;;;
2009;сентябрь;К предыдущему месяцу;99,97;;;;;;;;;;;;;;;;;;;;;;
2009;октябрь;К предыдущему месяцу;100;;;;;;;;;;;;;;;;;;;;;;
2009;ноябрь;К предыдущему месяцу;100,29;;;;;;;;;;;;;;;;;;;;;;
2009;декабрь;К предыдущему месяцу;100,41;;;;;;;;;;;;;;;;;;;;;;
2010;январь;К предыдущему месяцу;101,64;;;;;;;;;;;;;;;;;;;;;;
2010;февраль;К предыдущему месяцу;100,86;;;;;;;;;;;;;;;;;;;;;;
2010;март;К предыдущему месяцу;100,63;;;;;;;;;;;;;;;;;;;;;;
2010;апрель;К предыдущему месяцу;100,29;;;;;;;;;;;;;;;;;;;;;;
2010;май;К предыдущему месяцу;100,5;;;;;;;;;;;;;;;;;;;;;;
2010;июнь;К предыдущему месяцу;100,39;;;;;;;;;;;;;;;;;;;;;;
2010;июль;К предыдущему месяцу;100,36;;;;;;;;;;;;;;;;;;;;;;
2010;август;К предыдущему месяцу;100,55;;;;;;;;;;;;;;;;;;;;;;
2010;сентябрь;К предыдущему месяцу;100,84;;;;;;;;;;;;;;;;;;;;;;
2010;октябрь;К предыдущему месяцу;100,5;;;;;;;;;;;;;;;;;;;;;;
2010;ноябрь;К предыдущему месяцу;100,81;;;;;;;;;;;;;;;;;;;;;;
2010;декабрь;К предыдущему месяцу;101,08;;;;;;;;;;;;;;;;;;;;;;
2011;январь;К предыдущему месяцу;102,37;;;;;;;;;;;;;;;;;;;;;;
2011;февраль;К предыдущему месяцу;100,78;;;;;;;;;;;;;;;;;;;;;;
2011;март;К предыдущему месяцу;100,62;;;;;;;;;;;;;;;;;;;;;;
2011;апрель;К предыдущему месяцу;100,43;;;;;;;;;;;;;;;;;;;;;;
2011;май;К предыдущему месяцу;100,48;;;;;;;;;;;;;;;;;;;;;;
2011;июнь;К предыдущему месяцу;100,23;;;;;;;;;;;;;;;;;;;;;;
2011;июль;К предыдущему месяцу;99,99;;;;;;;;;;;;;;;;;;;;;;
2011;август;К предыдущему месяцу;99,76;;;;;;;;;;;;;;;;;;;;;;
2011;сентябрь;К предыдущему месяцу;99,96;;;;;;;;;;;;;;;;;;;;;;
2011;октябрь;К предыдущему месяцу;100,48;;;;;;;;;;;;;;;;;;;;;;
2011;ноябрь;К предыдущему месяцу;100,42;;;;;;;;;;;;;;;;;;;;;;
2011;декабрь;К предыдущему месяцу;100,44;;;;;;;;;;;;;;;;;;;;;;
2012;январь;К предыдущему месяцу;100,5;;;;;;;;;;;;;;;;;;;;;;
2012;февраль;К предыдущему месяцу;100,37;;;;;;;;;;;;;;;;;;;;;;
2012;март;К предыдущему месяцу;100,58;;;;;;;;;;;;;;;;;;;;;;
2012;апрель;К предыдущему месяцу;100,31;;;;;;;;;;;;;;;;;;;;;;
2012;май;К предыдущему месяцу;100,52;;;;;;;;;;;;;;;;;;;;;;
2012;июнь;К предыдущему месяцу;100,89;;;;;;;;;;;;;;;;;;;;;;
2012;июль;К предыдущему месяцу;101,23;;;;;;;;;;;;;;;;;;;;;;
2012;август;К предыдущему месяцу;100,1;;;;;;;;;;;;;;;;;;;;;;
2012;сентябрь;К предыдущему месяцу;100,55;;;;;;;;;;;;;;;;;;;;;;
2012;октябрь;К предыдущему месяцу;100,46;;;;;;;;;;;;;;;;;;;;;;
2012;ноябрь;К предыдущему месяцу;100,34;;;;;;;;;;;;;;;;;;;;;;
2012;декабрь;К предыдущему месяцу;100,54;;;;;;;;;;;;;;;;;;;;;;
2013;январь;К предыдущему месяцу;100,97;;;;;;;;;;;;;;;;;;;;;;
2013;февраль;К предыдущему месяцу;100,56;;;;;;;;;;;;;;;;;;;;;;
2013;март;К предыдущему месяцу;100,34;;;;;;;;;;;;;;;;;;;;;;
2013;апрель;К предыдущему месяцу;100,51;;;;;;;;;;;;;;;;;;;;;;
2013;май;К предыдущему месяцу;100,66;;;;;;;;;;;;;;;;;;;;;;
2013;июнь;К предыдущему месяцу;100,42;;;;;;;;;;;;;;;;;;;;;;
2013;июль;К предыдущему месяцу;100,82;;;;;;;;;;;;;;;;;;;;;;
2013;август;К предыдущему месяцу;100,14;;;;;;;;;;;;;;;;;;;;;;
2013;сентябрь;К предыдущему месяцу;100,21;;;;;;;;;;;;;;;;;;;;;;
2013;октябрь;К предыдущему месяцу;100,57;;;;;;;;;;;;;;;;;;;;;;
2013;ноябрь;К предыдущему месяцу;100,56;;;;;;;;;;;;;;;;;;;;;;
2013;декабрь;К предыдущему месяцу;100,51;;;;;;;;;;;;;;;;;;;;;;
2014;январь;К предыдущему месяцу;100,59;;;;;;;;;;;;;;;;;;;;;;
2014;февраль;К предыдущему месяцу;100,7;;;;;;;;;;;;;;;;;;;;;;
2014;май;К предыдущему месяцу;100,9;;;;;;;;;;;;;;;;;;;;;;
2014;июнь;К предыдущему месяцу;100,62;;;;;;;;;;;;;;;;;;;;;;
2014;август;К предыдущему месяцу;100,24;;;;;;;;;;;;;;;;;;;;;;
2014;сентябрь;К предыдущему месяцу;100,65;;;;;;;;;;;;;;;;;;;;;;
2014;октябрь;К предыдущему месяцу;100,82;;;;;;;;;;;;;;;;;;;;;;
2014;ноябрь;К предыдущему месяцу;101,28;;;;;;;;;;;;;;;;;;;;;;
2014;декабрь;К предыдущему месяцу;102,62;;;;;;;;;;;;;;;;;;;;;;
2015;январь;К предыдущему месяцу;103,85;;;;;;;;;;;;;;;;;;;;;;
2015;февраль;К предыдущему месяцу;102,22;;;;;;;;;;;;;;;;;;;;;;
2015;март;К предыдущему месяцу;101,21;;;;;;;;;;;;;;;;;;;;;;
2015;апрель;К предыдущему месяцу;100,46;;;;;;;;;;;;;;;;;;;;;;
2015;май;К предыдущему месяцу;100,35;;;;;;;;;;;;;;;;;;;;;;
2015;июнь;К предыдущему месяцу;100,19;;;;;;;;;;;;;;;;;;;;;;
2015;июль;К предыдущему месяцу;100,8;;;;;;;;;;;;;;;;;;;;;;
2015;август;К предыдущему месяцу;100,35;;;;;;;;;;;;;;;;;;;;;;
2015;сентябрь;К предыдущему месяцу;100,57;;;;;;;;;;;;;;;;;;;;;;
2015;октябрь;К предыдущему месяцу;100,74;;;;;;;;;;;;;;;;;;;;;;
2015;ноябрь;К предыдущему месяцу;100,75;;;;;;;;;;;;;;;;;;;;;;
2015;декабрь;К предыдущему месяцу;100,77;;;;;;;;;;;;;;;;;;;;;;
2016;январь;К предыдущему месяцу;100,96;;;;;;;;;;;;;;;;;;;;;;
2016;февраль;К предыдущему месяцу;100,63;;;;;;;;;;;;;;;;;;;;;;
2016;март;К предыдущему месяцу;100,46;;;;;;;;;;;;;;;;;;;;;;
2016;апрель;К предыдущему месяцу;100,44;;;;;;;;;;;;;;;;;;;;;;
2016;июнь;К предыдущему месяцу;100,36;;;;;;;;;;;;;;;;;;;;;;
2016;июль;К предыдущему месяцу;100,54;;;;;;;;;;;;;;;;;;;;;;
2016;август;К предыдущему месяцу;100,01;;;;;;;;;;;;;;;;;;;;;;
2016;сентябрь;К предыдущему месяцу;100,17;;;;;;;;;;;;;;;;;;;;;;
2016;октябрь;К предыдущему месяцу;100,43;;;;;;;;;;;;;;;;;;;;;;
2016;ноябрь;К предыдущему месяцу;100,44;;;;;;;;;;;;;;;;;;;;;;
2016;декабрь;К предыдущему месяцу;100,4;;;;;;;;;;;;;;;;;;;;;;
2017;январь;К предыдущему месяцу;100,62;;;;;;;;;;;;;;;;;;;;;;
2017;февраль;К предыдущему месяцу;100,22;;;;;;;;;;;;;;;;;;;;;;
