series;model;train_time;val_MAE;val_RMSE;val_sMAPE;test_MAE;test_RMSE;test_sMAPE;error_occurred
B;GRU (32u, 3w, 100e, 16b);9,709526300430298;3,6164407253265405;4,27966372926422;3,6047677764596333;3,332220597700638;4,051735946357793;3,325403417637224;False
B;GRU (32u, 3w, 150e, 16b);12,154000043869019;3,585553598403933;4,276491157232128;3,5737961985861335;3,354182896469577;4,083983280444672;3,34738555174798;False
B;GRU (32u, 3w, 30e, 32b);6,459670305252075;3,6747759819030787;4,302226055030185;3,6630711570747527;3,373093576142281;4,049437356747462;3,3664093961234918;False
B;GRU (32u, 3w, 50e, 32b);8,126004219055176;3,6705051898956325;4,298448294646658;3,65880772891327;3,3513985836144635;4,040149103874117;3,3447359778118817;False
B;GRU (32u, 3w, 100e, 32b);9,155536651611328;3,655599117279055;4,292508513470597;3,643899432266906;3,3387203794537155;4,044694863564971;3,3320275307637517;False
B;GRU (32u, 3w, 150e, 32b);11,31869101524353;3,6322886466980004;4,27900627782186;3,620604385375982;3,3357076933889664;4,039428262645352;3,328963469894392;False
B;GRU (32u, 3w, 30e, 64b);6,100805282592773;3,7158614635467555;4,318780455724146;3,7040303542164943;3,365410775849312;4,048501498420056;3,358711206657733;False
B;GRU (32u, 3w, 50e, 64b);6,960249662399292;3,679122114181521;4,301629439692166;3,6674416626010555;3,3722797740589474;4,04920665007573;3,365569357160437;False
B;GRU (32u, 3w, 100e, 64b);8,903355121612549;3,64728059768677;4,288526419707699;3,6355836665649712;3,3390059037642033;4,038726037224995;3,332348762800853;False
B;GRU (32u, 3w, 150e, 64b);10,886177062988281;3,693562984466555;4,312529715835368;3,6817979534463516;3,3349398988665944;4,052466312192677;3,328305664431655;False
B;GRU (32u, 6w, 30e, 16b);6,0319294929504395;3,688408517837527;4,324309865616169;3,676494521072239;3,318395210034918;4,0201012589306595;3,311862634841181;False
B;GRU (32u, 6w, 50e, 16b);6,922531604766846;3,7411558628082298;4,348460899387174;3,7289488518471146;3,2907666293057516;4,013612554811849;3,284423706655465;False
B;GRU (32u, 6w, 100e, 16b);9,442177772521973;3,3085261344909696;4,1929231736540675;3,296259187081249;3,555284396084871;4,2291976981160895;3,548827735144211;False
B;GRU (32u, 6w, 150e, 16b);11,397187232971191;3,4101935386657742;4,291405601256703;3,3958435985832938;4,02038555723248;4,660829593100878;4,015097492428186;False
B;GRU (32u, 6w, 30e, 32b);6,204148054122925;3,7320899009704616;4,333560647316945;3,7201303661833607;3,3320270885120724;4,030708459105265;3,3255348113987684;False
B;GRU (32u, 6w, 50e, 32b);7,1197144985198975;3,7243265151977565;4,342731061993304;3,712157109892171;3,2896543560606046;4,004951793213817;3,2832880402103193;False
B;GRU (32u, 6w, 100e, 32b);9,350749015808105;3,691228580474856;4,331365077697545;3,6793033112388325;3,2983428492690563;4,014540806361821;3,2917387959017392;False
B;GRU (32u, 6w, 150e, 32b);11,51494836807251;3,427351379394534;4,254703129349889;3,4149981459219187;3,4250357887961638;4,1262341634717385;3,4186891774563364;False
B;GRU (32u, 6w, 30e, 64b);6,122091293334961;3,6893395423889186;4,322004818165435;3,6775095069459196;3,339023705684776;4,032479688586724;3,3324682382909554;False
B;GRU (32u, 6w, 50e, 64b);6,972326278686523;3,7331701755523707;4,337736474652665;3,7211415061699347;3,318566524621211;4,022543423283346;3,312157738690507;False
B;GRU (32u, 6w, 100e, 64b);10,165585041046143;3,780209302902224;4,372699433667499;3,767722394110995;3,282021262428976;4,021516443479966;3,2758461892910926;False
B;GRU (32u, 6w, 150e, 64b);11,122617483139038;3,6702379703521752;4,323461053093661;3,658546858534759;3,305193351976798;4,029707204469386;3,298344860754359;False
