series;model;train_time;val_MAE;val_RMSE;val_sMAPE;test_MAE;test_RMSE;test_sMAPE;error_occurred
C;GRU (16u, 3w, 50e, 16b);10,415342569351196;0,42847804713893667;0,4997554362310976;0,4267165774247803;0,5380733369526103;1,2182780423908002;0,5291535447130498;False
C;GRU (16u, 3w, 50e, 32b);9,369121551513672;0,49295490161792704;0,5597283301998401;0,49073447207326915;0,5662093794973272;1,2217640538540988;0,5570979469067457;False
C;GRU (16u, 3w, 50e, 64b);9,652715682983398;0,4944978951119093;0,5636836595107336;0,492259858815802;0,5653529518528986;1,22141294415151;0,5562427960816251;False
C;GRU (16u, 3w, 100e, 16b);12,965988874435425;0,5837974919499581;0,6497737142466593;0,5808377946435411;0,6241440381501854;1,2338743074683682;0,6145632644113125;False
C;GRU (16u, 3w, 100e, 32b);12,754882335662842;0,5080654329866982;0,5767306749204829;0,5057235440362106;0,5733561867161798;1,2229081409793678;0,5641857726685469;False
C;GRU (16u, 3w, 100e, 64b);13,381385087966919;0,4833497001029355;0,5527109553675383;0,48119484652281225;0,5603596416272614;1,2207201851135274;0,5512851353266381;False
C;GRU (16u, 3w, 200e, 16b);18,386270999908447;0,5419290161132817;0,6101249812264529;0,5393162074240473;0,5936188306306541;1,2276090247143527;0,5842877233681628;False
C;GRU (16u, 3w, 200e, 32b);17,762310028076172;0,48935154270481507;0,5564927527133415;0,48715403554134096;0,5637280193128082;1,2219668336361886;0,554627326191076;False
C;GRU (16u, 3w, 200e, 64b);15,760222911834717;0,5215397685282944;0,5888595881475541;0,5190922512454939;0,5817382812499998;1,2251803246313628;0,5725027167799543;False
C;GRU (16u, 6w, 50e, 16b);9,995365142822266;0,540474894755596;0,6026562220654886;0,5378842768968537;0,5968377524928041;1,2290503642760338;0,5874899968567289;False
C;GRU (16u, 6w, 50e, 32b);9,44364857673645;0,5130567066089532;0,5746841227111936;0,5106843409826413;0,5793738676372326;1,2258123378469945;0,5701646779398318;False
C;GRU (16u, 6w, 50e, 64b);8,988106727600098;0,4977585333746838;0,5656703829750288;0,4954996721619075;0,5678610149182769;1,2215049114362202;0,5587360508365389;False
C;GRU (16u, 6w, 100e, 16b);13,320098638534546;0,5180601460224878;0,5807648414901118;0,5156378653650798;0,5837581594366775;1,2269438516096978;0,574504285100581;False
C;GRU (16u, 6w, 100e, 32b);12,514581203460693;0,5118553862700597;0,5760903506352416;0,5094915237667044;0,5775136044150903;1,2247518050108928;0,5683178304620061;False
C;GRU (16u, 6w, 100e, 64b);11,55152416229248;0,5360209779481635;0,5953863749748024;0,5334770928943573;0,5946425990054479;1,228493888174322;0,5853228540944713;False
C;GRU (16u, 6w, 200e, 16b);19,92981719970703;0,5275917341902454;0,590629869265064;0,5250941868580777;0,5894257957056948;1,2278401299209831;0,5801272612757328;False
C;GRU (16u, 6w, 200e, 32b);17,58918786048889;0,554547828468117;0,6175714091852688;0,551832873321097;0,6069824218750002;1,231380486457044;0,5975429479035353;False
C;GRU (16u, 6w, 200e, 64b);15,940273761749268;0,5214696605785478;0,5839412233691862;0,519021564870388;0,5856879947060032;1,2271365235070466;0,5764199207643165;False
C;GRU (16u, 12w, 50e, 16b);10,636282920837402;0,5296681667018586;0,5965621918923749;0,5271579593353335;0,587022536428351;1,2271420306618088;0,5777472847124829;False
C;GRU (16u, 12w, 50e, 32b);10,615565299987793;0,48619484566353516;0,5494082952046301;0,48403053403265683;0,5662061671206825;1,2226079411431146;0,5570987846205233;False
C;GRU (16u, 12w, 50e, 64b);10,29973816871643;0,49060999689875473;0,5577794334136885;0,4884065546074877;0,5650214024593955;1,2215618561783417;0,5559180764067018;False
C;GRU (16u, 12w, 100e, 16b);14,358906269073486;0,4732856874208201;0,5374955768345852;0,47120559267390966;0,5586405302348886;1,2227379590440748;0,5495768943886833;False
